Guitar,Lady Sovereign,Rap,"If I could play guitar, then I'll play it,
But I can't so I'll just sing it, sing it

I wrote S-O-R-R-Y,
I'm tellin' you that,
And I don't know why,
Maybe because I was sky-high,
And thinking to much about my life.
So I turned off the light,
And I tried to rap,
But only bullshyt left my mind,
And most of the time I was fine,
But you're windin me up while I'm hard on my grime.
When were you born? 1985
Why didn't you finish school? Because I skied.
Step back, get back,
Comment on my face yeah,
I'm just tryin' to live my life.

I feel a little tired,
I feel like cryin,
I feel like lyin',
I feel like not tryin' to do
What I was supposed to do today.
(Fuk)

A couple of interviews,
A photo shoot,
A show to do,
Promote new tunes.
Oh I hate it when I feel this way,
Oh why do I feel this way?
Tell me...
Yesterday was a different story,
High and mighty,
Feeling glory.
Shut down time square,
Know that you saw me.
Felt enormus, like twenty stories.

Today of all days,
You try to rush me.
Hush puppy, let me do my thing,
I'm not your puppet on a string brov...

(Really?)

Now don't get me on,
You silly little punk.
Expect me to walk,
'Cause I'm not gonna run.
I wish life was as easy as playing the guitar,
Ya just pick it up and ya strum.

(Eeeh, maybe not)"
As The Rhyme Goes On,Eric B. & Rakim,Rap,"Knowledge will begin until I finish this song
Cause the rhyme gets rougher as the rhyme goes on
You sweat as you step about to get hype
Or should you just listen to the man on the mic
You're physically in this with me but how could you tell
If it's meant to be hip-hop if you're not mentally as well
Ready to absorb the rhyme that I just poured
Into the mic and so unite and this won't be so bored
If you just keep kickin' listen - to the mix
And think you'll sink into the rhyme like quicksand
Holds and controls you till I leave
You fall deeper in the style - it's hard to breathe
The only time I stop is when somebody drop and then
Bring 'em to the front cause my rhymes' the oxygen
Then wave your hands - when you're ready I'll send you
Into your favorite dance so let the rhyme continue
And so on and I'ma go on simultaneously
And even if I stop - the rhyme remains to be
Rising to the top - and I came to drop it
Catch it and quiz it - is my topic
Universual cause I move everybody to come
By exercising your mind you'll coincide as one
You look around and see how packed the party starts to get
I draw a crowd - like an architect
The five borroughs react and all the islands attract
And every state can't wait - so they attack
Off a spot on the floor - squeeze in 'cause it's packed
It'll be more room if MC's play the back
I'm the r the a to the k-i-m
If I wasn't, then why would I say I am
The microphone fiend if I was a fake
Whoever said it's just buggin' off the rhymes I make
I had you biting your tongue for what I brung and recite
Sung it on stage some said it don't sound like

The voice on the record - I see what you mean
Because the system was wack, so I had to scream
So just - give me a mic if it's loud I'll blow it
If not - into the crowd I'll throw it
Pull out my cordless mic and entertain you well
Before I let go I'ma spark your brain cells
I took time to write - tonight I will recite
So poetically inclined when the mic is held tight
Rhymes start flowin' kisses are blowin'
MC's are knowin' that's why they're goin'
Home to tell a friend when the party ends
""Yo, man you know rakim? that brother struck again""
'Cause mic by mic and stage by stage,
Tape by tape and page by page,
When the crowd is moving I compete with the mix
The rougher the cuts - the rougher the rhyme gets
Deeper and deeper - I hope you understand it
I made it up myself and I planned it
For other MC's who waste time
Writing jokes, riddles, and maybe a rhyme
I cross my arms and I was waiting - but I was hating
The rappers on the microphone was fronting - just faking
They wasn't breakin', which means I was achin'
To get up on the microphone and then start takin'
Control of the mic - uptight when I grabbed it
So hug the speaker- your ear's a magnet
Attracted to a freestyle put in effect
You listen to my man while you're sippin' moet
So eric, pick up the needle (yeah) put it in the middle (ahhight)
Give me a scratch, turn my mic up a little,
I want you to hear this perfectly clear
Catch what I'm sayin' you get the idea?
I hope you knowledge the beginning 'cause I'm finished this song
The rhyme gets rougher as the rhyme flows on..."
The Priziest Horse,Sole,Rap,"I'm not the priziest horse or the classiest fighter
With shattered glass in my voice
Writing my name on the wall with the fingers my highschool gave me; I'm still
Counting electric sheep at night, in love with an electric blanket
In fact I make love with electric outlets
In my sleep, it's all flying pigs and things that want me dead;
When I'm awake, it isn't much different. It's not them versus us
The battle wages over future addictions
Something's missing, and I can't quite focus on it
Oh, it must be the disappearing act we all put with our dreams
They'll never find me as long as I keep smudging off into the background
And continue to sink through the sidewalk with my head under a bench, to see
Who hears me, narrating their lives by the way they hold their money so tight
So they could send their kids off, but the best historians sleep on benches
(Why is everybody sleeping on benches?)
I've been a rock as long as I've lived
Since everything has to be a nobel prize winner
I should've quit when I saved the ozone
I should have known if I can't feel the ones I came with, it's a good time to rest
And hold fear at bay like some hold the margins they need to survive in
Barely alive, and you want me to lighten up?
Make an angel on the beach or pick a boquet in your garden
Call me when they drop redemption upon you like a piano
Record the noise it makes when it flattens your hands
Then you realize it was only a dream and you were tied to a tree the whole time
Watching friends drag by 'cause they can't look at the scars under your eyes
Burned to hell covered by locusts, they're trying to quote us
Now that they finally broke us into ridiculous names and meaningless titles
I won't forget, the little things escape
Through the pores in my skin so I can pour it on thick
And watch them scurry to escape the glass, leave the collection
And have a life of their own, well get rich you'll hate it too...
I promise...

In this life all I have, a falling sky in my arms
It's not that heavy, make pretend
It's someone else's party, what a gas

Shaking the hands that never trembles and always land on my feet
At this present elevation, I can't see past my feet
Between God's bald spots where the sky stops
I'm one of the Earth's latest gallstones
Despite all the America going on, it's all Rome
Go get unstuck, don't lose sleep till you can't find solace
In the fact that you can barely control yourself. Let alone
We're all tied down; since our wings got clipped, and lately can't sing enough
In the party that never ends, 'cause no one knows how to clean up the mess
What's up with all the gags?
Everyone around me has these holes drilled through 'em
And someone on the other side is trying to figure it out. Dying to be someone
Killing to be recognized as something that you're not
Well since we're all so into introductions, don't forget your names
Since you love yourself so much, keep it away from me
'Cause I've baked under artificial lights with artificial girls
And that sinking feeling there's someone sleeping inside my sleepless body
Quit playing kid games with your old tongue
Till you can find someone to buy future epiphanies from. Here's one:
I live in the city and leave everything alone, yesterday it was all TV
After all is said and done, we barely have memories
So I write what I feel, sue me if it's empty
Imagine that, I'm barely human, I'm barely human...

In this life all I have, a falling sky in my arms
It's not that heavy, make pretend
It's someone else's party, what a gas"
Hand On My NutsAC (LP Version),Coolio,Rap,"(I got my) I got my hand on my nutsac burnin 'cross the stage
In a motherfuckin rage like a animal in a cage
I catch wrecks like a junkyard fool (fool)
Fuck around and get'cha holdin' that jar, Cool!
Yep that's me on the motherfuckin mic-a (mic-a)
Nova, happy to strike niggas like a viper
Who rules the step to the rep that I kept
For a long, long, long, long, long, long, long time
I got mor flavour then a truck load of Snickers
Ya punch her by the straps, ya got ta kick her, fuck it!
That's how it go when ya dealin' with a pro-per
Got my hand on the mic and I'm about to let it flow
Coolio locc and I'm down ta blast
Peter Piper picked a paper, pick a pepper's and I jacked his ass
Motherfuckers curse me but they can't hurt me
When I'm doin' dirt, that's why I show no mercy
I flips tha scripts and it's tha dips when I rips
And rock tha fuckin' house for the Bloods and Crips
Danger danger, ol' gangsta gangsta
Droppin' dogs on the ??? ???
40 Thevz and the band witta plan to make some stops
Niggas die on the street but they don't play taps
Or 21 gun salute, there ain't cahoots
My name ain't Alex Haley but I still got roots
I bang bang bang to the air now ya dead
It was a black and white thang but now it's blue and red
This ain't an episode of Batman, it's more'n like a Blackman
Slap yo' ass up and I jacked ya for ya Walkman
Niggas on the top and you don't deserve nothin'
They fightin punks, their rags is fucked, they shouldn't even be bumpin
Suckas play the back 'cause I'm dope when I rap
And my hand's on my motherfuckin nutsac
And it's like that!

It's time for me to step so I'm steppin in deep (deep)
I was born a thief so ya know I'm on the creep
Sucka nigga wanna test me but he can't best me
Buck-buck to the chest and I guess you're death-ly
Now I gotta treat ya like a sucka
'Cause you're soft like butter, you punk motherfucker
C-C-Coolio but you can call me Boo
I drop da shit on ya lyrics 'cause ya rhyme style is doo-doo
Ass, faeces, you don't wanna see me
With a flashlight 'cause I serve dat ass (right, right, right)
Word to the motherfuckin homies and you know you can't hold me
Or throw me... so blow me
How many niggas must I stick
Before you get my d'ift and fully understand not to fuck with this
I never been a stoner, take ya momma home and blown her
One night stand and once again she's a loner
'Cause I won't be played out, strung out, laid out
She only gave it up because she thought I had some crack
And I won't be strayed by a lame ass dame
Keep my dollars in my pockets 'cause I'm hip to ya game
Hoes be acting like they love me but they only wanna fuck me
And suck me but don't touch me
Back up off me hooker 'cause I won't be taken
Go find you another motherfucker you can break it
I gots ta keep playin' these niggas like ping-pong
And hit 'em like King Kong, they singin' the same song
'93 is the year and yes I'm gettin' bigger
Gave a shot to the 121 'cause they my niggas
Scotty B ridin' shotgun, BOOM he got one
Only God knows if he'll catch a hot one
Knick-knack paddy-wack Wino's in the back
And my hand's on my motherfuckin nutsac
And it's like that

I got my hand on my nutsac

And it's like that"
The Start Of Your Ending (41st Side),Mobb Deep,Rap,"YouknowwhatI'msayin'? I wanna say what's up to my man, Louie you know he's
Still here. Drop this one for you you know. For those that only know. 41st
Side (word up yo this beat is ill).

Havoc:
I keep it real pack steel like my man Y.G.
When a fool try to play me wet 'em up then I'm swayze
You must be crazy kid
Man I never did forever wildin' that's how we live up in the Bridge
You just sit scared cock back the gat then hit a nigga like a big
25 naw kid you gettin' life
Forever burnin' in hell niggas is trife
It's the, semi auto you can bring it on yo
I'm pullin' out strippin' niggas just like a porno flick
I'm sick the Mobb rolls thick
Cross paths with my clique and get vic
I'm on some bullshit that's how I was raised G
Slept ? stage have you slippin' down blazin'
In pools of alcohol walk before you crawl
I'm in this to win this you gonna take a fall
Infamous Queensbridge kid we on the scene kid
Creepin' for those that's caught sleepin'
Don't ever do that I run with two macs
And plus my crew back my every move
I choose givin' crews the blues
I'm open off the Damey
Obey me or get sprayed with the street sweeper
'Cause I'm my brothers keeper
The Grim Reaper holdin' with nothin' but big batters
And big ?hedence?
Blow ya three times leave a mark like Adidas
Jig you I know how to fix you
Pretty boy frontin' hard is the issue
Word to my unborn you get scolded
Old and molded when I get bent you get folded
Every rhyme is the truth that I must get cross
Put your right on your back take it to the source
No doubt I'm stuck and I can't get out
Of this lifestyle the 41st side get bent run wild
The 41st side too you know how we do
Violate motherfucker I'm a see you, with the linden
It's the start of your endin' settin' it again and again

Talking:
Yeah kid, big time boy. 12th street representin' it. A big shout out to my
Man. Tear Gas, Think, Nate whole crew kid.

You knowhatI'msayin'? I'm sayin' couso. Richie Fraud known to leave ya
Scarred. Big shoot out to my man Heavy L. Big Palms representin'.

Prodigy:
Yo it's the P. E. double push a Lex bubble in the winter
You can't come alone only the hoes can enter
Told him to meet me at six on the hill at the center
Took her to the west way and bent her right over
Stay intoxicated never sober
Face it, violate and get laced while you wastin'
Slugs you ain't buckin' nothin'
You better off buckin' yourself you need to stop frontin'
I use to drive an Ac and kept a mac in the engine
Little painted it black with crack sales intentions
To blow up the whole projects the Infamous
Our sons will grow up to be murderers and terrorists
It's the nigga in me accompanied by the Coniac
You can ask around don't fuck with the Mobb
I could of told you that where you been at?
You must of cut class
If it ain't me another member of my crew will kick your ass
(What what?) Who do damage to limbs
In '91 stompin' you out with black Tims
Prodigy and the H.A.V.O.C. from the Q.B.C.
Puttin' cowards where they're suppose to be
If I don't know your face then don't come close to me
I got too much beef for that
Drama in the 3rd degree
And to the kids you don't wanna be me
I'm up in the mix of action when niggas wanna kill me
But it's the start of they endin' my man's lendin'
Me his linden 42 shots dependin'
On wheather or not the clip is full to the top
We bustin' caps non stop
Blazin' in all the shows and even at the hoes

Naw naw chill son chill

And it's the start of your ending
Yeah yeah it's the start of niggas endin' youknowhatI'msayin?
And it's the start of your ending
All y'all weak ass crews that got drama with mines you knowhatI'msayin'
It's the start of your ending
And it's the motherfuckin' start of the ending
You know who you fuckin' with (yeah yeah nigga) you know what will happen
(Recognize and realize) 41st side get bent run wild. 41st side get bent run
Wild. Word up youknowhatI'msayin'?"
The Style You Haven't Done Yet,Boogie Down Productions,Rap,"The number one set and sound... live! Ghetto Music. Produced by
KRS-One.

Widdy-bye-bye bye-bye bye-bye bye
Widdy-bye-bye bye-bye bye-bye bye

Come in!

Many have claimed to attain levels in rhymin'
But when I listen to 'em I see they're only lyin'
They're tryin', but after some years if you ain't got it
Lay it down, put it down, find a way to try and stop it
Or change it, rearrange it, be a producer
Don't touch the microphone because you'll always be the loser
And laughed at, smirked on, you don't belong
With those that perform their song on and on
And on and on and on, yo, let's get specific
This style is for the gifted, poetically uplifted
I speak to you, not at you to attack you
Maybe when I'm through with this rhyme I'll get a statue
So now I ax you or tell you people literally
When it comes to rockin' funky lyrics few are better than me
Down with BDP, endlessly recitin' poetry
Any time I'm in the street, you hear my voice, you know it's me
KR... nope! I'm not ready to say my name yet
Many say they teach, but this style they haven't attained yet

Widdy-bye-bye bye, widdy-bye-bye bye bye, widdy bye-bye!
Bye-bye bye-bye bye, widdy-bye-bye bye bye, widdy bye-bye!
Bye bye bye bye, widdy-bye-bye bye bye, widdy bye-bye!
Bye-bye bye-bye bye, widdy-bye-bye bye bye

Run it, son, plumb it you bum
Don't you know that it's KRS-One
That comes to sing the styles that ain't sung
I rocked the party, but oh! Gotta run
'Cause only the suckers want a chance at that
To see if KRS-One is really all that
Instead of a rap I jap-slap all of 'em back
Because the teacher that you see is not wack
I'd like to stack up all the hits that I've made
Three albums, a triple-layer cake
And throw it in your face you waste
Pick up the pace and taste a poet from the black race
While I whip you whine, you're out of touch
I'm out of time, here's another rhyme

(The black man's in effect. Jeeeeeeesus! Oh gosh, dude. Oh gosh. Oh
Yes, dude. Yes)

(What's the name of that crew? B.D.P)

(Say what? I'm not down with the Juice Crew)"
Rockstar Mentality,Shop Boyz,Rap,"Y-y-y-yeah, y-y-y-yeah, y-y-y-yeah, y-y-y-yeah

T-t-t-totally dude!

Party like the boss
Party like the boss is gone
Party like the boss
Party like the boss is gone
Party like the boss
Party like the boss is gone
Party like the boss is gone

T-t-t-totally dude!

I'm on a money-makin' mission
But I party like the boss is gone
Comin' in at 10 wit' ma digital headphones on
You know that Darla be my boss
An she be worried bout ma hours
But I uh commin in at 10
'Cause when she gone I got the POWER

She alwayz checkin' up on me
She thinks I be slackin'
But I'm a STATE employee
An she totally over-reactin'
So what if I be late an take some time to get my coffee on?
All nex week she know
I gonna party like uh boss is gooooone!

Party like the boss
Party like the boss is gone
Party like the boss
Party like the boss is gone
Party like the boss
Party like the boss is gone
Party like the boss is gone

T-t-t-totally dude!

Iiii... iiii
Party like the boss is gone
E'ry day a all nex week
Monday through Friday
I gonna get me some sleep
You goin'see me in ma office
Wit my feet up relaxin'


'Cause working for ma boss
Is jus a little bit taxin'

(Cool) you goin'see me rollin' in
Wit my custom shades on
'Cause dis is how we do it when the boss be all gone
Yeah, I about to change
The OPM of my duties
Like, dude, the boss is GONE
So WHAT THE HELL SHE GOIN' DO TO ME????

Party like the boss
Party like the boss is gone
Party like the boss
Party like the boss is gone
Party like the boss
Party like the boss is gone
Party like the boss is gone

T-t-t-totally dude!

As soon as I came out the womb
I started playin' it slow
Now I'm chillin' at the Commission
Am I workin? HELL NO!
I got my slackin' all planned
Got dat ""boss is gone"" mentality
I'mma take a fo hour lunch
An she not here to catch me

The gov'meant wanna stop me
Say I'mma waste people's taxes
Yo! I got better thangs to do
Than to kiss all they asses!
Yo, I'm my own dawg
An you know how I do
I be leavin' at 3:30
Cause the boss is gone dude!


Party like the boss
Party like the boss is gone
Party like the boss
Party like the boss is gone
Party like the boss
Party like the boss is gone
Party like the boss is gone"
Kyla,Swollen Members,Rap,"Madchild:
Who raised by wolves, trained by gorillas
Caged fighters, gangstas and killers,
Skateboard kids, successful drug dealers,
Pro snowboarders, and bikers they all feel us.
I guess it's the adrenaline rush that flows in us.
Run with my sons of death we all winners.
All got fight in our blood, we go-getters.
Something out there that we want, we won't let up.
Battle axe warriors, we armed to the teeth,
And I'm a little monster, a conquering beast.
White rabbit, black sabbath, bad habits.
My girl's in love with a thug, and a drug addict.
Slow evil, back to my high,
Till I poison the oceans, and blacken the sky.
No need being born, horns and wings,
Torn between good, and doing very bad things.
We the underground force protectors,
You don't want to fuck around with the corpse collectors.
My partner, Mr. Cloak'n'Dagger.
I'm the blazin' angel, known for raisin hell,
And we don't plan on changin'.

New breed, full blooded thoroughbreds.
Organized, don't kill without the go-ahead.
Wanna step to my crew? Go ahead.
Once its on, wont stop till we know ya dead.
Street soldiers, you don't want to enter my circle,
There's hundreds of thunderous tempers.
New breed, full blooded thoroughbreds.
Once its on, wont stop till we know ya dead.

Prevail:
Out the mouth of madness, come these truthful words,
Swollen Members will emerge, converge, and over take.
Approach those who make promises they don't intend to keep.
Inferno rise up, but my beliefs, the miracle on earth,
Some will experience, all will see.
I appear in locations, (where) carefully selected.
Prepare for our music as rare as Led Zepplin. (Right)
Were graceful as sharks, when we hunt our profession. (Let 'em know)
You get the bull if you mess with the horns.
You should told your homie, there's a lesson for em. (Tell ya boy)
Be impressed with my storm, it conform from the shoreline,
In wartime it gathers more strength, full of lust. (Yeah)
More like, my goal. Mine shines as bright as prophecy,
Fulfilled by my steel will, and iron fist of M.A.D.
The grand inquisitors, beyond all walls and perimeters
The laws of the land can't limit us. (naw)

New breed, full blooded thoroughbreds.
Organized, don't kill without the go-ahead.
Wanna step to my crew? Go ahead.
Once its on, wont stop till we know ya dead.
Street soldiers, you don't want to enter my circle,
There's hundreds of thunderous tempers.
New breed, full blooded thoroughbreds.
Once its on, wont stop till we know ya dead.

Prevail:
My first spirit dance with the strength of a tribal chief,
Deeper then a dead man's chest, there is no rivalry.
We survive time, while we build our crew lethally.
We are the word on the street, yet sworn to secrecy.
Basements, nightclubs, fight clubs, alleyways,
Our people are well prepared, there all waiting for the day, (it's here)
Where they can proudly say ""we fought for a reason"".
Everyone in black bandannas pledging allegiance."
Dynomite (Going Postal),Rhymefest,Rap,"(Scratched: ""Dy-no-mite!"")
Just Blaaaaze!

(Rhymefest)
Wait hold the phone, muh'fucker pass the mic
Spread the word like Pastor Ike, this ain't mass but like
We ain't congregatin, mashin tonight
The boys in blue, I'll show you what the brass is like
The perfect storm, like when disaster strike
Or Knievel when he crashed his bike
I'm the ashy type, like the knuckles on an inmate locked up
'Cept I stay on the grind, my ""Blue Collar"" popped up
Blue collar rap, why I call it that?
Shit I know my real niggaz that U-Haul done hauled back
You ain't a stand up man? Well you fall and crawl back
You a long distance thug, the fuck you call that?
See - this is how a track should pound
And if King was alive this is how he would sound
""You a soft-ass nigga, you a mark, you a gump
Fuckin' lame, you a coward, you a punk, you a chuuump""

I'm the light, I'm the fuse, Rhyme-F-E-S-T
I'm {""Dy-no-mite!""}
Niggaz runnin' for cover from the fallin' debris
I'm {""Dy-no-mite!""}
Explosive, nigga blowin' up the streets
I'm {""Dy-no-mite!""}
I'm the keg, I'm the powder, I'm the fuse, I'm the lighter
If it look like a fire I'm {""Dy-no-mite!""}

(Rhymefest)
You would never stand the challenge
What the preacher preachin what the teacher taught
I dropped out of school, stayed on the street and fought
Like Disciples! Jeffrey manner to be exact
Where how you wear yo' hat made you prone to attack
Made you, made you, made you go and get a strap
And keep you bustin' till your enemies was gone from the map
Like a killer or a man or a giant when I stand
Open my palm bitch, I got the world in my hand
Got a gun and a plan, I got the bible and the Qu'ran
I got a bomb like I live in Iran
I got niggaz to ride with me, hold me down in the street
And deep down I wonder if they the beast, I mean
I mean the police, the feds that police them street
Get in the studio, then try to influence my speech
Like a rat stool pidgeon or a mark or a gump
Fuckin' lame, you a coward, you a punk, you a chump

(Rhymefest)
You would sell your own momma for a piece of a crumb
A piece of the crunk, that ain't even where you from
Youse a follower (what~!) that's right, a fuckin' follower
Probably wearin a wire, so I don't even talk to ya
You think these niggaz is thugs, they officers
Call the oficers, tell 'em get 'em officers, 'fore I show you
'Bout a killer or a man or a giant when I stand
Open my palm bitch, I got the world in my hand
Got a gun and a plan, I got the Torah and the Qu'ran
I got your toddler in the back of a van
I got a hostage and a list of demands, I gotta gotta
'Bout a thousand dollars say you couldn't sit where I stand
All these niggaz that spit threats, hoes that get wet
My style's runnin' to the toilet, you ain't seen shit yet
Yet, yet and still I keep it hot like, Mexican meals
I got a Cadillac stretch Deville
I can show you how to flip for real
Gangsters don't hold the rock, but they know how to flip it and chill
Dime bag-ass niggaz ain't large
When the Patriot Act come hit they ass with the terrorist charge
And we, is what they made it fo'
You think it's all about Arabs? It's a war on the po', we gotta go
Like a killer or a man or a giant when he stand
Open your palm bitch, we got the world in our hand

(Explosion)"
Survival Tactics,Styles Of Beyond,Rap,"Point missed, lesson learned by way the table tops turned
To my concern, you failed to practice, survival tactics and got burned
In one ear and out the back of my impact year
To boost your self-esteem and camoflauge your wack career
Got yourself the flops and flossin but you forget
That your one hit ain't feedin them 5 babies 'n' shit
Keep the fat rat rich and he'll backflip
Bending over wack words, like you expect, I got you facin backwards
Right back where you started, cold, gettin' retarded
Thinkin' back, bustin' for nothin' but table scraps
Fish all that, we're on a fully loaded expedition
For suckers actin' shifty like a manual transmission
Ammunition comes in a black cloak
Sneak up on em, let the suckers fly once, then I snap his throat
The infamous, Los Angeles, lyricist
San Fernando Val, Southern Cal when they experience it

Here it comes, some survival tactics
We keep it movin in the place, ain't no time for practice
That's how we do make the crowd shout is all that counts
And all amounts, gettin' love, makin' heads bounce
Survival Tactics

Now, whether you like it or not, we still arrive
Bright and early up in yo' face with somethin' live
Spinnin on the kerosil but fail to realize
I'm the supreme energizer no (yeah) rhyme state
Nothin' but a circus with a flying trapeze of emcees
Not to talk shit but man please
Headquarters units alarm, Styles of Beyond
Comin' through military troops to bring battles call
A roadmap to the island of survival
Wallow at the kids that love to do what I do
Bleach'll make you jump and get ridiculous
Prepain for the ride, grab my popcorn and licorice
Chill, have a seat, get a drink, maybe watch
But if it ain't the real, second thought maybe not
This'll make the time for when it's really time to drop
Collect the Navy Seals, scuba dive for hip hop (hip hop)

Here it comes, some survival tactics
We keep it movin in the place, ain't no time for practice
That's how we do make the crowd shout is all that counts
And all amounts, gettin' love, makin' heads bounce
Survival Tactics

What goes up must come down, gravity kills
But tragically emcees got more egos than skills
Watch your back whip the carseat with a closed fist
'Cause it's survival of the fit man, even the strong get dissed

So now we drop down, parachutes, backtrack it slow
Through the roof, survival tactics on the loose
Secret agent combination, junkyard, daily route
Sell the star ranks, snatchin piggy banks that escape
Load the armored tank with the ammo and the ratchets
Man, you know the time (what's the time?), time for action

What's the reaction, keep a close caption
Collapsin emcees, wanna be stuck on something like Michael Jackson
Within a split second of a fraction, Ryu's attackin
With the first of a strapped regiment assassin

Here it comes, some survival tactics
We keep it movin in the place, ain't no time for practice
That's how we do make the crowd shout is all that counts
And all amounts, gettin' love, makin' heads bounce
Survival Tactics"
Catch the Show,Twiztid,Rap,"Catch The Show Lyrics
(Monoxide)
On my way and my face is painted [lets ride]
Annihilated Off that? Fader rated?
Don't matter what anybody is saying lately
'Cause that Twiztids shows tonight
And I made it [hell yeah]
Trunk banging, Juggalos hanging
Some smokin' weed and everybody dranking [pass dat]
I Pull up to the clubs and spot
About 200 people in the parking lot
I got a fat ass blunt, that I spark to start
And a fake I'd so I can hit the bar
They never know it's not me
'Cause the contacts and paint got me
Looking like something ya ate
And I see all the homies painted
And I'm glad that they came
We get the mosh pit started when they hit the stage
Like someone let a bunch of lions out of they cage
And when it's all said and done I won't sleep for days

I'm going to catch the show
Let's get tore down
Lets loose control
Tonight... let's get fucked up at the show... lets go.
I'm going to catch the show exhibits from the carnival
Exquisite freaks and clowns - Oh My

(Madrox)
Hopped in my ride and I head to my homies house
Got two tickets for the show
And I'm destined to check it out
I been listening for a minute
But never been to a show
So when it come to my neck of the woods
Hell yeah I'm finna go
And I'm ready and as I pull up in front of my homies house
He come out with a fifth of Patrone, a blunt up in his mouth
And he tell me if I really wanna make it tonight
He know two juggalettes that's going, but in need of a ride
So I said hell yeah
I'm freaky and lookin' to cut
I hope them bitches just as freaky lookin' rubbin my butt
And make my toes curl every time I'm bustin' a nut
So when I see a pretty bitch I'm like you sittin' up front
Next to me
She like Twiztid and ICP... Boondox and Blaze
And she's down with the family
She lookin' through my cds and she stops at wicked
And said ""baby I forgot my ticket"" DUMB BITCH

I'm going to catch the show
Let's get tore down
Lets loose control
Tonight... let's get fucked up at the show... lets go.
I'm going to catch the show exhibits from the carnival
Exquisite freaks and clowns - Oh My

(Madrox)
My boss said I gotta work but I don't care
The shows coming to my hood and best believe that imma be there
In the front row with my hands held high
Hoping hot bitches with big titties will stage dive
So I can cop a feel as they float right past
Even candy ain't as sweet as some Juggalette ass
Imma blast on the motha fuckas in the most pit
Keep shoving till the fuckas got blood in they spit

(Monoxide)
Now the shows all done and we come back together
Like weed in blunts and your teeth from uppercuts
And remember... party up in 208
Two lettes are gonna makin' out killa like sex tape
Wait...
Gotta get a little more of the Grey Goose
So I can mix up with my gatorade and let loose
Probably wont remember a thang until a day or two
But I know this show is hotter than the flames on a BBQ

I'm going to catch the show
Let's get tore down
Lets loose control
Tonight let's get fucked up at the show lets go.
I'm going to catch the show exhibits from the carnival
Exquisite freaks and clowns - Oh My

Lets go! Lets go! Lets go!"
House Music,Cadence Weapon,Rap,"Lived in 20 houses in the same damn town
Right around the block use to slang wraps round
Got it all up, got it all back now
It's a haunted house, got sold by the pound
If you wanna dance, think about it right now
See, I'm not in it yo listen, I'm not in it
This song's about beats, streets, I walked in it
When hit I get defensive 'cause he kris-krossed in it
I've known who I am for longer than I've remember
But that was before I met you, so don't try eject into
Some old-school memories, they never came up
I was never seen clean, so don't get it mixed up

Y'all know what I'm talking bout
When it's time to rock about
Sock 'em out, STOP now
(Ch, ch) I'm in the house
Yeah I'm in the house

I got friends who star for theyselves
Gold-rimmed cronies with a handful of shells
In the next Tuesday, I'll line myself with crisp
On the CBC, they film me above the hips
Look at that car I drive, I whip it real good
Devos, titos, rims, ghost ridin' and it feels good
No, that ain't ""real"" hood
No that ain't lifestyle
I just rap about it so the kids can clap about it
I rap about drugs, I do it for my family
Sold those packs from the back of a Camary
(NO) make sure what you write is correct
I gotta good eye, now my lines are connect

Y'all know what I'm talking bout
When it's time to rock about
Sock 'em out, STOP now
(Ch, ch) I'm in the house
Yeah I'm in the house

Welcome to the club scene
Half of these rappers thugged it out
I've never had fun in the club scene
Yo I dance real close in the club scene
Started a real toast in the club scene
It's lovely
The club scene loves me, I spend my time in it
4 days a week, yo I write my rhymes in it
Drink ""grasshopper"" with a couple lines in it
I know some bathrooms they did a couple lines in em
At the studio I get a couple styles out
Wait in line for drinks, it's another time out
Made out on the floor with a couple dames
How come I never seem to get what my money is spent?

Y'all know what I'm talking bout
When it's time to rock about
Sock 'em out, STOP now
(Ch, ch) I'm in the house
Yeah I'm in the house"
